region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,MinCapTag_6,MinCapTag_7,MinCapTag_8,MinCapTag_9,MinCapTag_10,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,tonne_co2_captured_mwh,co2_cost_mwh,co2_o_m_mw,backbone_cost_tonne,storage_cost_tonne,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,CapRes_1,CapRes_2,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,ESR_17,ESR_18,MinCapTag_11,MinCapTag_12,MinCapTag_13,MaxCapTag_1,MaxCapTag_2,MaxCapTag_3,MaxCapTag_4,Retro3_Source,Retro3_Efficiency,gen_is_variable,Retro3_Inv_Cost_per_MWyr,Capital_Recovery_Period,WACC,Lifetime
FRCC,FRCC_naturalgas_fframe_ct_moderate_0,NaturalGas_F-Frame CT_Moderate,0,519,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1152603.835,74131,25013.0,0.0,0,0,6.96,0.0,0.0,0.0,176.0,3.5,9.72,0.0,0.0,FRCC_gas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
FRCC,FRCC_naturalgas_hframe_cc_95_ccs_moderate_0,NaturalGas_H-Frame CC 95% CCS_Moderate,0,520,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2460752.106,164290,57929.0,0.0,0,0,4.36,0.0,0.0,0.0,135.0,2.0,6.88,0.0,0.0,FRCC_gas,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0.0,0.0,0,0.9,27,1661.114,19479.688,0.347,4.904,537.66,0.0,14.134,0.64,0.64,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
ISNE,ISNE_naturalgas_hframe_cc_moderate_0,NaturalGas_H-Frame CC_Moderate,0,535,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1306289.173,107475,31320.0,0.0,0,0,2.02,0.0,0.0,0.0,135.0,2.0,6.14,0.0,0.0,ISNE_gas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.186,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
ISNE,ISNE_naturalgas_fframe_ct_moderate_0,NaturalGas_F-Frame CT_Moderate,0,536,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1152603.835,90241,25013.0,0.0,0,0,6.96,0.0,0.0,0.0,176.0,3.5,9.72,0.0,0.0,ISNE_gas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.128,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
MISC,MISC_naturalgas_hframe_cc_moderate_0,NaturalGas_H-Frame CC_Moderate,0,555,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1306289.173,95406,31320.0,0.0,0,0,2.02,0.0,0.0,0.0,135.0,2.0,6.14,0.0,0.0,MISC_gas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
MISC,MISC_naturalgas_fframe_ct_moderate_0,NaturalGas_F-Frame CT_Moderate,0,556,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1152603.835,84045,25013.0,0.0,0,0,6.96,0.0,0.0,0.0,176.0,3.5,9.72,0.0,0.0,MISC_gas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.051,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
MISC,MISC_naturalgas_hframe_cc_95_ccs_moderate_0,NaturalGas_H-Frame CC 95% CCS_Moderate,0,557,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2460752.106,173391,57929.0,0.0,0,0,4.36,0.0,0.0,0.0,135.0,2.0,6.88,0.0,0.0,MISC_gas,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0.0,0.0,0,0.9,27,1661.114,19479.688,0.347,5.637,537.66,0.0,16.247,0.64,0.64,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.014,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
MISE,MISE_naturalgas_hframe_cc_moderate_0,NaturalGas_H-Frame CC_Moderate,0,568,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1306289.173,97877,31320.0,0.0,0,0,2.02,0.0,0.0,0.0,135.0,2.0,6.14,0.0,0.0,MISE_gas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
MISE,MISE_naturalgas_fframe_ct_moderate_0,NaturalGas_F-Frame CT_Moderate,0,569,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1152603.835,86636,25013.0,0.0,0,0,6.96,0.0,0.0,0.0,176.0,3.5,9.72,0.0,0.0,MISE_gas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.083,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
MISE,MISE_naturalgas_hframe_cc_95_ccs_moderate_0,NaturalGas_H-Frame CC 95% CCS_Moderate,0,570,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2593970.952,187389,61049.0,0.0,0,0,4.36,0.0,0.0,0.0,135.0,2.0,6.88,0.0,0.0,MISE_gas,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0.0,0.0,0,0.9,27,13021.236,152698.534,0.347,5.637,3657.57,0.0,16.247,0.64,0.64,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
MISS,MISS_naturalgas_hframe_cc_moderate_0,NaturalGas_H-Frame CC_Moderate,0,581,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1306289.173,83623,31320.0,0.0,0,0,2.02,0.0,0.0,0.0,135.0,2.0,6.14,0.0,0.0,MISS_gas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
MISS,MISS_naturalgas_fframe_ct_moderate_0,NaturalGas_F-Frame CT_Moderate,0,582,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1152603.835,73567,25013.0,0.0,0,0,6.96,0.0,0.0,0.0,176.0,3.5,9.72,0.0,0.0,MISS_gas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
MISS,MISS_naturalgas_hframe_cc_95_ccs_moderate_0,NaturalGas_H-Frame CC 95% CCS_Moderate,0,583,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2460752.106,163499,57929.0,0.0,0,0,4.36,0.0,0.0,0.0,135.0,2.0,6.88,0.0,0.0,MISS_gas,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0.0,0.0,0,0.9,27,1661.114,19479.688,0.347,4.713,537.66,0.0,13.581,0.64,0.64,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
MISW,MISW_naturalgas_hframe_cc_moderate_0,NaturalGas_H-Frame CC_Moderate,0,596,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1306289.173,95311,31320.0,0.0,0,0,2.02,0.0,0.0,0.0,135.0,2.0,6.14,0.0,0.0,MISW_gas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.051,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
MISW,MISW_naturalgas_fframe_ct_moderate_0,NaturalGas_F-Frame CT_Moderate,0,597,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1152603.835,84946,25013.0,0.0,0,0,6.96,0.0,0.0,0.0,176.0,3.5,9.72,0.0,0.0,MISW_gas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.062,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
MISW,MISW_naturalgas_hframe_cc_95_ccs_moderate_0,NaturalGas_H-Frame CC 95% CCS_Moderate,0,598,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2460752.106,174050,57929.0,0.0,0,0,4.36,0.0,0.0,0.0,135.0,2.0,6.88,0.0,0.0,MISW_gas,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0.0,0.0,0,0.9,27,1661.114,19479.688,0.347,5.637,537.66,0.0,16.247,0.64,0.64,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
NWPP,NWPP_naturalgas_hframe_cc_moderate_0,NaturalGas_H-Frame CC_Moderate,0,609,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1306289.173,93601,31320.0,0.0,0,0,2.02,0.0,0.0,0.0,135.0,2.0,6.14,0.0,0.0,NWPP_gas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
NWPP,NWPP_naturalgas_fframe_ct_moderate_0,NaturalGas_F-Frame CT_Moderate,0,610,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1152603.835,83031,25013.0,0.0,0,0,6.96,0.0,0.0,0.0,176.0,3.5,9.72,0.0,0.0,NWPP_gas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.038,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
NWPP,NWPP_naturalgas_hframe_cc_95_ccs_moderate_0,NaturalGas_H-Frame CC 95% CCS_Moderate,0,611,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2485600.65,172476,58469.0,0.0,0,0,4.36,0.0,0.0,0.0,135.0,2.0,6.88,0.0,0.0,NWPP_gas,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0.0,0.0,0,0.9,27,3780.052,44328.232,0.347,8.087,1077.846,0.0,23.307,0.64,0.64,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
NYCW,NYCW_naturalgas_hframe_cc_moderate_0,NaturalGas_H-Frame CC_Moderate,0,626,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1306289.173,147196,31320.0,0.0,0,0,2.02,0.0,0.0,0.0,135.0,2.0,6.14,0.0,0.0,NYCW_gas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.624,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
NYCW,NYCW_naturalgas_fframe_ct_moderate_0,NaturalGas_F-Frame CT_Moderate,0,627,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1152603.835,116492,25013.0,0.0,0,0,6.96,0.0,0.0,0.0,176.0,3.5,9.72,0.0,0.0,NYCW_gas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.456,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
NYUP,NYUP_naturalgas_hframe_cc_moderate_0,NaturalGas_H-Frame CC_Moderate,0,641,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1306289.173,105669,31320.0,0.0,0,0,2.02,0.0,0.0,0.0,135.0,2.0,6.14,0.0,0.0,NYUP_gas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
NYUP,NYUP_naturalgas_fframe_ct_moderate_0,NaturalGas_F-Frame CT_Moderate,0,642,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1152603.835,86974,25013.0,0.0,0,0,6.96,0.0,0.0,0.0,176.0,3.5,9.72,0.0,0.0,NYUP_gas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
PJMC,PJMC_naturalgas_hframe_cc_moderate_0,NaturalGas_H-Frame CC_Moderate,0,653,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1306289.173,113271,31320.0,0.0,0,0,2.02,0.0,0.0,0.0,135.0,2.0,6.14,0.0,0.0,PJMC_gas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.249,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
PJMC,PJMC_naturalgas_fframe_ct_moderate_0,NaturalGas_F-Frame CT_Moderate,0,654,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1152603.835,98916,25013.0,0.0,0,0,6.96,0.0,0.0,0.0,176.0,3.5,9.72,0.0,0.0,PJMC_gas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.237,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.056,30.0
